FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-05,99.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-06,101.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-07,102.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-08,104.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-09,103.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-10,104.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-11,104.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2025-12,104.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2026-01,105.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2026-02,104.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0122,Caffè e succedanei del caffè,2026-03,105,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-04,100.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-05,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-06,101.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-07,101.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-08,101.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-09,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-10,99.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-11,99.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2025-12,98.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2026-01,98.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2026-02,98.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0123,'Tè, mate e altri prodotti di origine vegetale per infusione',2026-03,98.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-04,99.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-05,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-06,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-07,100.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-08,101.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-09,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-10,99.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-11,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2025-12,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2026-01,101.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2026-02,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0125,Acqua,2026-03,101.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-04,99.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-05,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-06,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-07,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-08,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-09,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-10,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-11,100.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2025-12,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2026-01,101.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2026-02,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0126,Bibite analcoliche,2026-03,101.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0129,Altre bevande analcoliche,2026-01,101.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0129,Altre bevande analcoliche,2026-02,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0129,Altre bevande analcoliche,2026-03,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-04,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-05,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-06,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-07,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-08,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-09,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-10,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-11,100.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2025-12,99.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2026-01,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2026-02,102.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2026-03,102.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,02,'Bevande alcoliche, tabacco e droghe',2026-04,102.9,p,Provisional data
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-04,99.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-05,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-06,100.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-07,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-08,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-09,100.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-10,99.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-11,99.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2025-12,97.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2026-01,100.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2026-02,99.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,021,Bevande alcoliche,2026-03,99.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-04,98.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-05,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-06,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-07,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-08,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-09,100.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-10,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-11,100.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2025-12,97.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2026-01,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2026-02,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0211,Alcolici e liquori,2026-03,100.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-04,99.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-05,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-06,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-07,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-08,100.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-09,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-10,99,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-11,99,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2025-12,96.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2026-01,99.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2026-02,99,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0212,Vini,2026-03,98.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-04,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-05,99.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-06,99.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-07,99,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-08,99.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-09,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-10,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-11,100.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2025-12,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2026-01,101,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2026-02,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0213,Birre,2026-03,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0219,Altre bevande alcoliche,2025-04,97.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0219,Altre bevande alcoliche,2025-05,99.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0219,Altre bevande alcoliche,2025-06,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0219,Altre bevande alcoliche,2025-07,100.1,,
