FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2016,840,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2017,897,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2018,1022,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2019,734,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2020,748,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2021,568,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2022,922,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2023,878,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2024,934,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025,1270,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07340,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2026,1041,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2016,816,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2017,839,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2018,944,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2019,666,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2020,676,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2021,518,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2022,850,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2023,810,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2024,859,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2025,1179,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073401,Trasporto marittimo,2026,961,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2016,24,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2017,58,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2018,78,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2019,68,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2020,72,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2021,50,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2022,72,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2023,68,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2024,75,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2025,91,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073402,'Trasporto per vie d"'acqua interne',2026,80,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,1996,5625,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,1997,5625,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,1998,5625,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,1999,5336,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2000,5271,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2001,5127,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2002,5181,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2003,5205,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2004,5247,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2005,5423,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2006,5458,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2007,4988,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2008,4720,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2009,4865,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2010,4848,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2011,3926,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2012,6065,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2013,4783,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2014,4867,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2015,4178,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2016,3353,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2017,3347,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2018,3210,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2019,3447,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2020,3498,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2021,3539,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2022,3037,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2023,2222,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2024,2550,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2025,2916,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0735,Trasporto multimodale di passeggeri,2026,2706,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2010,4848,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2011,3926,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2012,6065,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2013,4783,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2014,4867,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2015,4178,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2016,3353,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2017,3347,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2018,3210,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2019,3447,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2020,3498,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2021,3539,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2022,3037,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2023,2222,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2024,2550,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2025,2916,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07350,Trasporto multimodale di passeggeri,2026,2706,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2016,3353,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2017,3347,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2018,3210,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2019,3447,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2020,3498,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2021,3539,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2022,3037,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2023,2222,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2024,2550,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2025,2916,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,073501,Trasporto multimodale passeggeri,2026,2706,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,1996,8159,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,1997,8159,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,1998,8159,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,1999,7180,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2000,6791,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2001,6836,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2002,7107,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2003,6714,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2004,6470,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2005,6683,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2006,6655,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2007,5933,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2008,5846,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2009,5851,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2010,6026,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2011,6113,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2012,4700,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2013,4810,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2014,4676,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2015,4016,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2016,3629,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2017,3673,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2018,3554,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2019,3738,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2020,4009,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2021,4857,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2022,5146,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2023,4259,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2024,4107,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2025,4289,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074,Servizi di trasporto merci,2026,3717,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,1996,2891,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,1997,2891,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,1998,2891,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,1999,1814,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2000,1528,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2001,1620,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2002,1577,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2003,1525,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2004,1494,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2005,1630,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2006,1661,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2007,1643,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2008,1578,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2009,1490,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2010,1737,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2011,1632,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2012,1065,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2013,973,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2014,868,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2015,675,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2016,803,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2017,749,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2018,642,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2019,698,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2020,671,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2021,663,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2022,649,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2023,580,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2024,595,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2025,590,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0741,Servizi postali e di corriere,2026,990,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2010,781,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2011,1234,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2012,385,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2013,349,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2014,326,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2015,267,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2016,448,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2017,362,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2018,321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2019,334,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2020,300,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2021,222,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2022,176,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2023,119,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2024,102,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2025,99,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07411,Trattamento della corrispondenza,2026,176,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2016,448,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2017,362,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2018,321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2019,334,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2020,300,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2021,222,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2022,176,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2023,119,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2024,102,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2025,99,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074111,Servizi di movimentazione lettere,2026,176,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2010,956,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2011,398,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2012,680,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2013,624,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2014,542,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2015,408,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2016,355,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2017,387,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2018,321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2019,364,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2020,371,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2021,441,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2022,473,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2023,461,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2024,493,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2025,491,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07412,Servizi di corriere e di consegna dei pacchi,2026,814,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2016,355,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2017,387,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2018,321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2019,364,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2020,371,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2021,441,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2022,473,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2023,461,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2024,493,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2025,491,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074121,Servizi di corriere e di consegna dei pacchi,2026,814,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,1996,5268,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,1997,5268,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,1998,5268,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,1999,5366,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2000,5263,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2001,5216,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2002,5530,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2003,5189,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2004,4976,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2005,5053,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2006,4994,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2007,4290,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2008,4268,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2009,4361,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2010,4289,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2011,4481,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2012,3635,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2013,3837,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2014,3808,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2015,3341,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2016,2826,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2017,2924,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2018,2912,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2019,3040,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2020,3338,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2021,4194,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2022,4497,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2023,3679,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2024,3512,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2025,3699,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0749,Altri tipi di trasporto merci,2026,2727,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2010,1024,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2011,1581,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2012,1086,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2013,1211,,
